track_id,track_name,Album Name,track_artist,Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,playlist_genre,Record Label,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,playlist_subgenre,playlist_name,gemini_review,small_text,text
spotify:track:1TEL6MlSSVLSdhOSddidlJ,needy,"thank u, next",Ariana Grande,2019-02-08,171573,81,True,,2019-02-15T20:30:48Z,pop,Republic Records,0.647,0.309,7,-7.948,0,0.0367,0.778,7.31e-06,0.202,0.195,87.046,4,,,,,needy by Ariana Grande. pop .
spotify:track:4uTvPEr01pjTbZgl7jcKBD,NASA,"thank u, next",Ariana Grande,2019-02-08,182000,65,False,,2019-02-15T20:30:48Z,pop,Republic Records,0.747,0.459,6,-6.891,1,0.306,0.448,0.0,0.252,0.47,75.021,4,,,,,NASA by Ariana Grande. pop .
spotify:track:2hloaUoRonYssMuqLCBLTX,bloodline,"thank u, next",Ariana Grande,2019-02-08,216893,83,True,,2019-02-15T20:30:48Z,pop,Republic Records,0.757,0.665,2,-5.194,0,0.0774,0.0815,0.000158,0.216,0.643,151.979,4,,,,,bloodline by Ariana Grande. pop .
spotify:track:3wFLWP0FcIqHK1wb1CPthQ,fake smile,"thank u, next",Ariana Grande,2019-02-08,208880,64,True,,2019-02-15T20:30:48Z,pop,Republic Records,0.45,0.619,9,-7.412,1,0.373,0.329,0.0,0.319,0.427,83.221,4,,,,,fake smile by Ariana Grande. pop .
spotify:track:5Il6Oe7lr5XM7A0cWbVQtr,bad idea,"thank u, next",Ariana Grande,2019-02-08,267106,68,False,,2019-02-15T20:30:48Z,pop,Republic Records,0.847,0.579,1,-5.314,1,0.072,0.0268,0.0546,0.102,0.569,137.998,4,,,,,bad idea by Ariana Grande. pop .
spotify:track:2vdBo4ALPYbHRUPKgtE5iC,ghostin,"thank u, next",Ariana Grande,2019-02-08,271466,71,False,,2019-02-15T20:30:48Z,pop,Republic Records,0.29,0.364,9,-8.295,1,0.0293,0.418,1.89e-05,0.185,0.11,103.684,4,,,,,ghostin by Ariana Grande. pop .
spotify:track:4T652DlATVHe0jdLKaN3Bw,in my head,"thank u, next",Ariana Grande,2019-02-08,222946,69,True,,2019-02-15T20:30:48Z,pop,Republic Records,0.662,0.6,0,-6.403,1,0.0704,0.173,0.000137,0.109,0.331,134.972,4,,,,,in my head by Ariana Grande. pop .
spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",Ariana Grande,2019-02-08,207320,82,True,,2019-02-15T20:30:48Z,pop,Republic Records,0.72,0.654,1,-5.634,1,0.0647,0.227,0.0,0.101,0.411,106.976,4,,,,,"thank u, next by Ariana Grande. pop ."
spotify:track:4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,75,True,,2019-02-15T20:30:48Z,pop,Republic Records,0.727,0.554,5,-5.29,0,0.0915,0.0421,0.0,0.106,0.335,170.0,4,,,,,"break up with your girlfriend, i'm bored by Ariana Grande. pop ."
spotify:track:02JIdsrod3BYucThfUFDUX,Le Festin,Ratatouille (Original Motion Picture Soundtrack),Camille;Michael Giacchino,2007-01-01,170786,64,False,,2019-01-02T23:18:51Z,"french jazz,soundtrack",Walt Disney Records,0.439,0.303,3,-10.839,1,0.0422,0.839,0.0,0.071,0.268,139.475,3,,,,,"Le Festin by Camille;Michael Giacchino. french jazz,soundtrack ."
spotify:track:5tppih5lpALVyHnWbRnMTo,Welcome to Gusteau's,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,38013,38,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.359,0.294,7,-10.318,1,0.0818,0.508,0.000325,0.257,0.176,144.88,4,,,,,Welcome to Gusteau's by Michael Giacchino. soundtrack .
spotify:track:68qRMRZ25zC1C1QlGsVdg0,This Is Me,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,101653,38,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.524,0.126,7,-21.181,1,0.0358,0.899,0.398,0.122,0.476,91.926,4,,,,,This Is Me by Michael Giacchino. soundtrack .
spotify:track:1quHYUV0FxwiikkUClTsZe,Granny Get Your Gun,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,121653,37,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.239,0.322,3,-9.392,1,0.0374,0.907,0.648,0.582,0.0395,78.866,4,,,,,Granny Get Your Gun by Michael Giacchino. soundtrack .
spotify:track:1MfC8OLECebDZsBa2Jcnjg,100 Rat Dash,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,107906,36,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.417,0.723,1,-6.194,1,0.0515,0.774,0.383,0.175,0.435,174.558,4,,,,,100 Rat Dash by Michael Giacchino. soundtrack .
spotify:track:0nW8XVX13zTx58XcPvoLWb,Wall Rat,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,161480,42,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.324,0.243,4,-13.669,0,0.046,0.898,0.657,0.139,0.156,86.946,3,,,,,Wall Rat by Michael Giacchino. soundtrack .
spotify:track:7EXDfmnGVSA6tmFHldB6hv,Cast of Cooks,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,101173,41,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.549,0.588,10,-14.268,0,0.0372,0.42,0.604,0.179,0.892,150.367,3,,,,,Cast of Cooks by Michael Giacchino. soundtrack .
spotify:track:6hl3QoeDknHZ1mg5s3Aw2V,A Real Gourmet Kitchen,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,258946,35,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.29,0.196,3,-12.383,1,0.0419,0.898,0.815,0.125,0.0661,170.087,3,,,,,A Real Gourmet Kitchen by Michael Giacchino. soundtrack .
spotify:track:1ObCM8mvOZ0O1RvNNvcHdI,Souped Up,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,50706,39,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.443,0.469,5,-9.876,0,0.0561,0.862,0.431,0.118,0.921,62.692,4,,,,,Souped Up by Michael Giacchino. soundtrack .
spotify:track:2bu6DacVuCax3jfAN5Cnh1,Is It Soup Yet?,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,76680,32,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.443,0.209,8,-18.505,0,0.0352,0.933,0.84,0.104,0.271,74.84,3,,,,,Is It Soup Yet? by Michael Giacchino. soundtrack .
spotify:track:6ddWWAGUgZPBmi6Ezakha1,A New Deal,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,116693,41,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.263,0.231,9,-13.765,1,0.0374,0.859,0.11,0.268,0.134,84.809,3,,,,,A New Deal by Michael Giacchino. soundtrack .
spotify:track:0S11HEtyphdIwD6hyqKJ6k,Remy Drives a Linguini,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,146960,44,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.501,0.572,9,-8.315,1,0.0387,0.744,0.361,0.233,0.554,145.655,4,,,,,Remy Drives a Linguini by Michael Giacchino. soundtrack .
spotify:track:6p8lCOvTbSI4eijtyw6pW4,Colette Shows Him Le Ropes,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,176840,43,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.63,0.485,9,-11.597,0,0.0366,0.446,0.152,0.0886,0.483,119.919,4,,,,,Colette Shows Him Le Ropes by Michael Giacchino. soundtrack .
spotify:track:2zfr8xbDTw3pquWSt6dswt,Special Order,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,118800,42,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.547,0.718,9,-8.715,1,0.0504,0.71,0.831,0.332,0.785,109.961,4,,,,,Special Order by Michael Giacchino. soundtrack .
spotify:track:2iqyuQzjTIyz0eTBc4oIer,Kiss & Vinegar,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,114146,33,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.25,0.0513,11,-15.658,0,0.0368,0.964,0.964,0.108,0.0375,82.169,4,,,,,Kiss & Vinegar by Michael Giacchino. soundtrack .
spotify:track:3WQ21NytGoT7OgfMSX80co,Losing Control,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,124080,38,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.452,0.197,9,-12.8,0,0.0518,0.671,0.403,0.114,0.496,124.469,4,,,,,Losing Control by Michael Giacchino. soundtrack .
spotify:track:25Zdss38DUxvpNwSyNHTzQ,Heist To See You,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,105600,31,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.36,0.132,7,-15.658,1,0.0385,0.936,0.801,0.487,0.201,93.551,4,,,,,Heist To See You by Michael Giacchino. soundtrack .
spotify:track:4FyeX1ssgyb8WxGyFj3rXn,The Paper Chase,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,104360,31,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.328,0.544,5,-7.261,0,0.0363,0.776,0.747,0.15,0.286,171.644,3,,,,,The Paper Chase by Michael Giacchino. soundtrack .
spotify:track:50YV17TT7oRu7FxJOpBIsj,Remy's Revenge,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,204373,32,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.312,0.19,2,-14.756,0,0.0411,0.924,0.682,0.389,0.0391,145.697,4,,,,,Remy's Revenge by Michael Giacchino. soundtrack .
spotify:track:0pwJFVFojIUyjv0uK7mUku,Abandoning Ship,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,175986,36,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.0888,0.143,8,-15.799,1,0.0431,0.937,0.741,0.104,0.0344,84.052,5,,,,,Abandoning Ship by Michael Giacchino. soundtrack .
spotify:track:1CB3RNZX2u4Zo3bOWbbvp1,Dinner Rush,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,300306,31,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.157,0.343,1,-10.265,0,0.041,0.879,0.526,0.234,0.0574,77.33,4,,,,,Dinner Rush by Michael Giacchino. soundtrack .
spotify:track:1XgQtMoo2drLvh0qRHMvJB,Anyone Can Cook,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,193626,49,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.164,0.0798,2,-20.671,1,0.0414,0.954,0.653,0.41,0.0398,101.995,3,,,,,Anyone Can Cook by Michael Giacchino. soundtrack .
spotify:track:24yOjR7TePpO8enUvnx0mx,End Creditouilles,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,556693,41,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.394,0.43,9,-9.087,1,0.0484,0.727,0.409,0.126,0.27,147.159,3,,,,,End Creditouilles by Michael Giacchino. soundtrack .
spotify:track:0AGAl2fZLAoGxGd5dO77Cp,Ratatouille Main Theme,Ratatouille (Original Motion Picture Soundtrack),Michael Giacchino,2007-01-01,129066,58,False,,2019-01-02T23:18:51Z,soundtrack,Walt Disney Records,0.14,0.119,11,-13.628,0,0.0375,0.929,0.935,0.357,0.075,73.347,3,,,,,Ratatouille Main Theme by Michael Giacchino. soundtrack .
spotify:track:2tW2Kn1IGFFVfRVnQE2UaQ,In My Mind (feat. Georgi Kay) - Axwell Radio Edit,In My Mind (feat. Georgi Kay),Ivan Gough;Feenixpawl;Georgi Kay;Axwell,2012-05-22,185624,3,False,,2018-11-25T01:40:12Z,edm,Elektra/Big Beat,0.51,0.831,7,-4.514,0,0.0606,0.0435,3.14e-06,0.346,0.376,128.025,4,,,,,In My Mind (feat. Georgi Kay) - Axwell Radio Edit by Ivan Gough;Feenixpawl;Georgi Kay;Axwell. edm .
spotify:track:5kApwSRDqF5CKclVLw1FBM,Dead,Dead,Madison Beer,2017-05-19,194826,0,True,,2018-08-17T02:47:11Z,,Access Records,0.583,0.7,2,-4.969,0,0.211,0.4,0.0,0.183,0.553,103.072,4,,,,,Dead by Madison Beer. .
spotify:track:1X605B9VFFY5UVLuC13vmy,What You Do,What You Do,R3HAB;Skytech,2018-05-25,159462,0,False,,2018-06-10T11:40:39Z,"slap house,edm,big room",CYB3RPVNK,0.64,0.896,0,-3.476,0,0.0778,0.0757,0.000149,0.346,0.213,127.858,4,,,,,"What You Do by R3HAB;Skytech. slap house,edm,big room ."
spotify:track:2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,Mylo Xyloto,Coldplay,2011-10-24,240796,71,False,,2018-05-05T14:15:01Z,,Parlophone UK,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,4,,,,,Every Teardrop Is a Waterfall by Coldplay. .
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Fix You,X&Y,Coldplay,2005-06-07,295533,86,False,,2018-05-05T14:14:49Z,,Parlophone Records Limited,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4,,,,,Fix You by Coldplay. .
spotify:track:3AJwUDP919kvQ9QcozQPxg,Yellow,Parachutes,Coldplay,2000-07-10,266773,91,False,,2018-05-05T14:14:42Z,,Parlophone UK,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,,,,,Yellow by Coldplay. .
spotify:track:75JFxkI2RXiU7L9VXzMkle,The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-27,309600,
